source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,ruwe
5337714750553513600,166.6705434932766,-60.14915588175074,1.1953693545843218,0.023753028,15.316079,3650.2349,15.789011,661.4493,14.68481,917.5033,1.2220036,1.1042013,0.9171592
5337714750553513728,166.67325267944975,-60.1546305991599,0.2811836267278367,0.029834228,15.862767,2557.4565,16.28895,331.0935,15.206719,246.00716,1.2600234,1.0822306,0.98517674
5337714750553514368,166.67644683241855,-60.15619630539385,0.3573294956994445,0.06797606,17.348948,763.41376,18.099117,139.67084,16.487791,261.1989,1.2938232,1.6113262,1.1054533
5337714750553514752,166.67477401443676,-60.14922983474685,0.2400616344881872,0.075035974,17.614567,1097.1119,18.24672,102.82325,16.841007,130.00705,1.2634362,1.4057121,0.9463548
5337714750553516160,166.6866127458189,-60.15902911753941,0.5648086694546685,0.01391842,13.91343,6104.195,14.574303,1254.545,13.122914,1732.5303,1.2663698,1.4513884,0.9242857
5337714750553517184,166.68661328784705,-60.15471473073015,0.16343931358398991,0.05665133,17.011759,1482.255,17.607698,212.60338,16.269884,299.6927,1.2524912,1.3378143,1.0105935
5337714750553517824,166.68922613801962,-60.15591152145034,0.21586054881547828,0.024207622,15.391238,3282.248,16.285557,454.95596,14.459679,1070.5493,1.3109701,1.8258781,1.0344617
5337714750553612672,166.67156836733955,-60.1417221402878,0.4006527395740508,0.046066396,16.63667,1691.747,17.107008,243.73402,15.957442,302.9945,1.2571256,1.1495657,1.0187013
5337714750553612928,166.67400035395022,-60.14266137148455,0.1706495018897305,0.05906094,17.130196,1345.3636,18.073263,150.49733,16.166258,403.81454,1.3270488,1.9070053,1.0065824
5337714750553613440,166.6791722248013,-60.14460987089868,0.4281104775274307,0.032807674,16.036217,2201.02,16.557592,353.35147,15.36154,575.9544,1.2322394,1.1960526,0.960447
5337714780570961792,166.6366122511771,-60.14742436721181,0.567957394068446,0.012287889,13.45714,4290.179,13.713349,821.18335,13.029702,955.6202,1.1967804,0.68364716,1.0165589
5337714780571072384,166.6561133131748,-60.159439627042154,0.08530794495322716,0.06392124,17.30331,1330.4152,17.911222,135.88712,16.589727,253.10864,1.2264552,1.321495,1.0253907
5337714780571074560,166.65306925152166,-60.152097690972674,0.21692921796983625,0.07394385,17.556744,1150.4825,18.170286,93.28609,16.840279,144.25395,1.2264727,1.3300076,1.0543648
5337714780571231744,166.65159144445076,-60.15420103306246,0.25116472969919484,0.101962835,17.991257,699.1348,18.642494,41.985794,17.20197,101.0994,1.2689018,1.440525,1.0786688
5337714780575570816,166.63192476396694,-60.15249167691936,0.44772653744092417,0.075234,17.616182,1042.4818,18.246397,98.00826,16.845133,127.01979,1.2621794,1.4012642,1.0042425
5337714784890241024,166.64159748394823,-60.15683061384793,0.19261021398260852,0.08655995,17.568027,986.4852,18.114336,90.146706,16.78367,100.21701,1.3053477,1.3306656,1.0598922
5337714784890249216,166.64598599709342,-60.155789662182784,0.9589459576239684,0.08527585,17.192476,802.0988,17.258354,22.637041,15.519799,12.7093935,2.6471617,1.738555,1.3108792
5337714784892499968,166.6310800535013,-60.15153252819219,0.24400201751744036,0.12184817,17.933546,688.5208,nan,nan,nan,nan,nan,nan,1.0912124
5337714784913238144,166.6453952099292,-60.15634488659419,0.24109865708421635,0.012188065,12.646409,3772.703,13.794334,733.9192,11.594521,1804.498,1.3610319,2.1998138,1.0210751
5337714784913244288,166.65709334099796,-60.15730203545038,0.39775676704039714,0.017950049,14.192991,3164.0508,14.353724,1134.6572,13.874333,994.8334,1.1899418,0.47939014,1.2442883
5337714784913353344,166.64172736826285,-60.145824919785106,0.27223020814696464,0.048998207,16.802902,1718.0468,17.460396,179.04066,16.023401,328.5554,1.2587978,1.4369946,0.9466442
5337714784913353600,166.63136202420742,-60.146047308497636,0.31116947400097156,0.07304113,17.550526,1082.8733,18.088526,100.297264,16.85797,177.91626,1.238432,1.2305565,0.9932685
5337714784913353728,166.6354577628196,-60.14771314089575,0.5895222821962244,0.057491254,16.534813,1013.28864,16.69443,24.367788,15.568578,46.635887,1.6510272,1.1258516,1.3938367
5337714784913353856,166.63117309330858,-60.147734508983234,0.48545196814868374,0.10372403,16.926449,637.7667,18.367228,97.87065,15.680253,436.2904,1.518827,2.6869745,1.9657841
5337714784913353984,166.63462374403824,-60.1506829062454,0.37635653612221576,0.05618993,16.962284,1215.9048,17.470648,70.378525,16.110838,92.41952,1.3761958,1.3598099,1.072544
5337714784913354496,166.63122696819954,-60.15125773306841,0.9290644345992479,0.10790826,16.241938,661.3064,16.515528,92.44699,15.265019,158.87775,1.5987749,1.2505083,3.415679
5337714784913354624,166.62964947788694,-60.15182870670936,0.38083374399087466,0.08445554,17.826225,884.2369,18.30187,36.42075,17.062353,74.76945,1.3186321,1.2395172,1.0030335
5337714814930704128,166.6627814181756,-60.14146722719549,0.46399678852979154,0.028223218,15.711301,3041.5276,16.485313,372.93414,14.854891,945.58636,1.2818718,1.6304226,0.91553646
5337714814930706304,166.6593530292758,-60.13847808257234,0.2298687173189881,0.03226184,15.948711,2407.2356,16.326574,411.80258,15.358647,489.77393,1.2368968,0.967927,1.018316
5337714814930713472,166.63613838777854,-60.12803858423394,0.26245584800343763,0.038455017,16.234644,2048.4797,16.61662,306.59943,15.643519,482.82196,1.235668,0.9730997,1.0062103
5337714814945998336,166.65479319996885,-60.14171446005741,0.17988119557799417,0.050086733,16.759884,1516.882,17.319134,152.60052,15.996005,212.91278,1.2839535,1.3231287,1.0173796
5337714814953149056,166.639094871174,-60.14229637478415,0.7433223388731224,0.03368933,15.959173,2303.719,16.416101,283.17014,15.263918,173.39699,1.2746724,1.1521835,1.0529803
5337714819252230016,166.65044903102137,-60.14389164460333,0.1619447212552853,0.08897118,17.813803,953.40405,18.395897,79.62708,17.083954,168.03416,1.248684,1.311943,1.0652978
