GaiaDR3,Prob,inrt,Gmag,BP-RP,Plx,pmRA,pmDE,RA_ICRS,DE_ICRS,RUWE
48826223309287168,0.178966235284531,"False",16.350918,2.8316307000000003,5.496186603387091,13.961347518585775,-32.175515886803545,62.36970778987,19.86439111581,0.905568
49084780341670400,0.19500756785118,"False",16.792381,3.4109154000000004,7.02375195404305,16.303771766285873,-42.50629032375347,64.75094750317,20.24016889118,1.1018795
49181812242533888,0.185446504169714,"False",8.524562,0.59096336,5.814147395240064,14.842007678652593,-34.704131603281965,65.87697666452,20.88478461188,0.91426647
49281489842976768,0.194106296958006,"False",15.663829,2.6054049,6.131364506265098,15.077104000444677,-36.74417598208926,63.65469957512,20.41021229318,0.98419714
49809495943068288,0.277758120629184,"False",11.202184,1.025466,7.702740452330175,20.244468955889484,-47.20667174595276,59.45728684853,18.56218163683,1.0752177
50101210121892992,0.282147467976842,"False",16.920427,3.0450057999999998,6.727029048308502,16.66192330896294,-40.40129320885222,59.09976387689,19.39807692355,1.0756081
50217964512932096,0.210262733290662,"False",16.83002,3.2286568,9.361124686416801,21.35008647150984,-56.72247475346193,60.6830624158,19.11040225761,1.0045521
50229028348709248,0.327149286626962,"False",16.651321,3.0455208,7.6830974722227054,19.147251130656873,-46.868132838360275,60.34956501693,19.14215030857,1.0459704
50262116777529472,0.194151641799778,"False",15.520027,2.8446245,7.423727443330983,21.15335664120909,-42.66297091401826,60.97654203648,19.07299588889,1.1085427
50262116775356032,0.226388927102797,"False",10.908913,1.0455036,7.370636664295843,19.07110805665148,-43.212023748477634,60.97297719045,19.07066631309,1.693029
50262185497006720,0.187084386577047,"False",17.194817,3.4340458,7.29778255054888,20.944794603820807,-42.13454096504291,60.96244354646,19.08012628823,1.023714
50429650564234880,0.272915848019389,"False",17.75449,3.3827991,6.9417789988079335,17.141757946567303,-43.37279620017164,60.29654496345,19.40033604295,0.9850556
50443055159156352,0.246529950172202,"False",16.837597,3.3221703000000002,6.660648505501215,16.656471310945356,-41.97371953923727,59.8684839179,19.51132747575,1.2223463
50561458818290560,0.221031454083567,"False",17.553812,3.2717723999999997,6.446037199672854,15.883169176909297,-38.38865685636403,60.76662873077,19.87758402283,1.0229775
